"order","family","sci_name","common_name","iucn_2024","status","mass_g","habitat","habitat_density","migration","trophic_level","trophic_niche","primary_lifestyle","range_size","lifespan","repro_age","clutches_per_year","kipps_distance","hand_wing_index","nest_type","majority_nesting_location","most_common_nesting_location","second_nesting_location","nest_category","any_tree_nest","ground_nest","shrub_nest","snag_nest","live_tree_nest","conifer_nest","deciduous_nest","majority_foraging_location","most_common_foraging_location","second_foraging_location","av_id","elton_id","d_id","elton_common_name","elton_sci_name","elton_syn","d_sci_name","for_hawking","for_foliage_gleaning","for_bark_gleaning","fstimb","diet_inv","diet_nect","diet_seed","for_strat_ground","for_strat_understory","for_strat_canopy","elevational_range","forest_use","primary_habitat","habitat_breadth","primary_diet","diet_breadth","eco_spec_index","old_growth"
"PASSERIFORMES"," Turdidae","Sialia mexicana","Western Bluebird","LC","",26.4,"Woodland","open",2,"Omnivore","Omnivore","Insessorial",1779665.7,6,1,1.5,39.2,37.2,"cavity","tree","any_tree_nest","snag_nest","cavity",95,0,0,50,45,0,45,"ground","ground",NA,8847,8872,4900,"Western Bluebird","Sialia mexicana",NA,NA,20,30,0,0,70,0,10,100,0,0,2900,0,"Woodland",3,"Invertebrate",3,1.046,0
"PASSERIFORMES"," Turdidae","Sialia currucoides","Mountain Bluebird","LC","",29.6,"Grassland","open",3,"Omnivore","Invertivore","Insessorial",4376669.8,6,1,1.8,41,36.6,"cavity","tree","any_tree_nest","live_tree_nest","cavity",100,0,0,30,70,0,70,"ground","ground",NA,8849,8873,4910,"Mountain Bluebird","Sialia currucoides",NA,NA,0,0,0,0,60,0,10,100,0,0,3270,0,"Grassland",2,"Invertebrate",2,1.398,0
"PASSERIFORMES"," Turdidae","Myadestes townsendi","Townsend's Solitaire","LC","",33.2,"Forest","semiopen",2,"Omnivore","Omnivore","Insessorial",3710015.72,5,1,1.4,34.3,29.9,"cup","ground","ground_nest","snag_nest","built.structure",30,60,10,30,0,0,0,"canopy","canopy","aerial",8855,8880,4920,"Townsend's Solitaire","Myadestes townsendi",NA,NA,40,30,0,0,50,0,20,0,0,80,3150,1,"Forest",6,"Omnivore",2,0.921,0
"PASSERIFORMES"," Turdidae","Ixoreus naevius","Varied Thrush","LC","",77.5,"Forest","dense",3,"Omnivore","Omnivore","Generalist",3316865.29,5,1,1.9,40.3,33.4,"cup","tree","live_tree_nest","any_tree_nest","built.structure",80,0,5,0,80,45,35,"ground","ground","understory",8888,8836,4930,NA,"Zoothera naevia","Ixoreus naevius","Zoothera naevia",0,40,0,0,30,0,0,80,20,0,2000,1,"Forest",3,"Omnivore",3,1.046,1
"PASSERIFORMES"," Turdidae","Catharus fuscescens","Veery","LC","",31.9,"Forest","dense",3,"Carnivore","Invertivore","Terrestrial",3681872.46,13,1,1,27.7,28.5,"cup","ground","ground_nest","shrub_nest","built.structure",0,60,40,0,0,0,0,"ground","ground",NA,8899,8902,4940,"Veery","Catharus fuscescens",NA,NA,0,20,0,0,50,0,10,100,0,0,2500,1,"Forest",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Turdidae","Catharus minimus","Gray-cheeked Thrush","LC","",31.6,"Forest","semiopen",3,"Carnivore","Invertivore","Terrestrial",5090368.26,7,1,1,30.7,30.8,"cup","shrub","shrub_nest",NA,"built.structure",0,0,100,0,0,0,0,"ground","ground","canopy",8900,8903,4950,"Grey-cheeked Thrush","Catharus minimus",NA,NA,0,0,0,0,80,0,0,80,0,20,2000,1,"Forest",3,"Invertebrate",2,1.222,0
"PASSERIFORMES"," Turdidae","Catharus ustulatus","Swainson's Thrush","LC","",30.3,"Forest","dense",3,"Omnivore","Invertivore","Insessorial",489246.29,10,1,1,29.7,30.6,"cup","shrub","shrub_nest","live_tree_nest","built.structure",30,10,60,0,30,30,0,NA,"ground","understory",8898,8906,4970,"Swainson's Thrush","Catharus ustulatus",NA,NA,20,60,0,0,60,0,0,50,50,0,2000,1,"Forest",3,"Invertebrate",2,1.222,1
"PASSERIFORMES"," Turdidae","Catharus guttatus","Hermit Thrush","LC","",30.1,"Forest","dense",3,"Omnivore","Invertivore","Generalist",8383811.92,11,1,1.3,24,26.9,"cup",NA,"ground_nest","live_tree_nest","built.structure",40,40,20,0,40,30,10,NA,"ground","understory",8902,8909,4980,"Hermit Thrush","Catharus guttatus",NA,NA,0,20,0,0,80,0,0,50,50,0,3500,1,"Forest",6,"Invertebrate",3,0.745,1
"PASSERIFORMES"," Turdidae","Hylocichla mustelina","Wood Thrush","LC","Rare/Accidental",50.1,"Forest","dense",3,"Omnivore","Invertivore","Generalist",3494414.7,8,1,1.9,29,26.9,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,30,70,"ground","ground","understory",8896,8910,4990,"Wood Thrush","Hylocichla mustelina",NA,NA,0,30,0,0,60,0,0,80,20,0,1275,1,"Forest",3,"Invertebrate",4,0.921,0
"PASSERIFORMES"," Turdidae","Turdus iliacus","Redwing","NT","Rare/Accidental Near-threatened",61.2,"Forest","dense",3,"Omnivore","Invertivore","Insessorial",11966382.53,NA,NA,NA,37.7,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","understory",8945,8964,NA,"Redwing",NA,NA,NA,NA,NA,NA,NA,40,0,20,50,50,0,1000,2,"Woodland",6,"Invertebrate",4,0.62,0
"PASSERIFORMES"," Turdidae","Turdus migratorius","American Robin","LC","",78.5,"Forest","open",3,"Omnivore","Invertivore","Generalist",16455945.96,13,1,2.2,36.9,29,"cup","tree","live_tree_nest","any_tree_nest","built.structure",80,5,10,0,80,30,50,NA,"understory","canopy",8976,9007,5000,"American Robin","Turdus migratorius",NA,NA,0,30,0,0,50,0,0,20,40,40,3500,1,"Forest",7,"Omnivore",2,0.854,0
"PASSERIFORMES"," Turdidae","Turdus pilaris","Fieldfare","LC","Rare/Accidental",106,"Forest","dense",3,"Carnivore","Invertivore","Generalist",15234795.02,NA,NA,NA,48,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground","understory",9019,8963,NA,"Fieldfare",NA,NA,NA,NA,NA,NA,NA,70,0,0,60,20,20,2310,2,"Woodland",7,"Omnivore",5,0.456,0
"PASSERIFORMES"," Turdidae","Turdus eunomus","Dusky Thrush","LC","Rare/Accidental",73.2,"Forest","semiopen",3,"Omnivore","Invertivore","Generalist",4386800.98,NA,NA,NA,42.1,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,9024,8959,NA,NA,NA,NA,"Turdus naumanni",NA,NA,NA,NA,60,0,0,100,0,0,3000,6,"Grassland",7,"Invertebrate",3,0.678,0
"PASSERIFORMES"," Muscicapidae","Tarsiger cyanurus","Red-flanked Bluetail","LC","Rare/Accidental",13.4,"Forest","dense",3,"Carnivore","Invertivore","Generalist",11663371.34,NA,NA,NA,19.2,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","understory",9226,9223,NA,"Orange-flanked Bush-robin",NA,NA,NA,NA,NA,NA,NA,80,0,10,50,50,0,3000,1,"Forest",3,"Invertebrate",3,1.046,0
"PASSERIFORMES"," Muscicapidae","Monticola solitarius","Blue Rock-Thrush","LC","Rare/Accidental",53.7,"Rock","open",2,"Carnivore","Omnivore","Insessorial",9788977.12,NA,NA,NA,35.8,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground","canopy",9305,8807,NA,"Blue Rock-thrush",NA,NA,NA,NA,NA,NA,NA,40,0,10,80,0,20,4200,3,"Rocky",9,"Invertebrate",3,0.569,0
"PASSERIFORMES"," Muscicapidae","Oenanthe oenanthe","Northern Wheatear","LC","",25.4,"Grassland","open",3,"Carnivore","Invertivore","Insessorial",29248291.46,10,1,1.2,30.5,32.1,"crevice","ground","ground_nest",NA,"crevice",0,100,0,0,0,0,0,"ground","ground",NA,9334,9353,5020,"Northern Wheatear","Oenanthe oenanthe",NA,NA,30,0,0,0,70,0,10,100,0,0,3000,0,"Grassland",7,"Invertebrate",3,0.678,0
"PASSERIFORMES"," Bombycillidae","Bombycilla garrulus","Bohemian Waxwing","LC","",54.4,"Forest","dense",3,"Herbivore","Omnivore","Insessorial",12792145,12,2,1,43.9,37.8,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,100,0,NA,"understory","canopy",9373,8766,5030,"Bohemian Waxwing","Bombycilla garrulus",NA,NA,20,80,0,0,30,0,0,0,40,40,3650,1,"Forest",6,"Fruit",3,0.745,0
"PASSERIFORMES"," Bombycillidae","Bombycilla cedrorum","Cedar Waxwing","LC","",31.6,"Woodland","semiopen",3,"Herbivore","Frugivore","Insessorial",7437954.14,7,1,1.8,33.5,35.1,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,40,60,NA,"understory","canopy",9375,8768,5040,"Cedar Waxwing","Bombycilla cedrorum",NA,NA,20,80,0,0,20,0,0,0,40,40,3000,6,"Woodland",6,"Fruit",3,0.745,0
"PASSERIFORMES"," Prunellidae","Prunella montanella","Siberian Accentor","LC","Rare/Accidental",17,"Forest","semiopen",3,"Carnivore","Invertivore","Terrestrial",6373551.3,NA,NA,NA,17.5,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,9617,11904,NA,"Siberian Accentor",NA,NA,NA,NA,NA,NA,NA,70,0,30,100,0,0,1000,1,"Forest",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Passeridae","Passer domesticus","House Sparrow","LC","Introduced species",26.5,"Human Modified","open",1,"Herbivore","Granivore","Terrestrial",34407867.59,13,1,2.5,20.4,27.3,"cavity","human.structure","human.structure_nest",NA,"cavity",0,0,0,0,0,0,0,NA,"ground","understory",9910,11753,5070,"House Sparrow","Passer domesticus",NA,NA,0,30,0,0,10,0,60,50,50,0,4600,2,"Artificial",3,"Seed",1,1.523,0
"PASSERIFORMES"," Motacillidae","Motacilla cinerea","Gray Wagtail","LC","Rare/Accidental",17.2,"Riverine","open",2,"Carnivore","Invertivore","Terrestrial",19613139.17,NA,NA,NA,28.6,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,10010,11828,NA,"Grey Wagtail",NA,NA,NA,NA,NA,NA,NA,100,0,0,100,0,0,4100,4,"Riparian",5,"Invertebrate",1,1.301,0
"PASSERIFORMES"," Motacillidae","Motacilla tschutschensis","Eastern Yellow Wagtail","LC","Rare/Accidental",18.5,"Grassland","open",3,"Carnivore","Invertivore","Terrestrial",9215280.51,8,1,1,26.4,33.5,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground",NA,10012,11815,5090,"Yellow Wagtail","Motacilla flava",NA,"Motacilla flava",10,0,0,0,70,0,10,100,0,0,1300,3,"Wetland",4,"Invertebrate",2,1.097,0
"PASSERIFORMES"," Motacillidae","Motacilla citreola","Citrine Wagtail","LC","Rare/Accidental",19.1,"Wetland","open",3,"Carnivore","Aquatic predator","Terrestrial",16401945.75,NA,NA,NA,24.2,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,10011,11814,NA,"Citrine Wagtail",NA,NA,NA,NA,NA,NA,NA,100,0,0,100,0,0,4600,0,"Wetland",6,"Invertebrate",1,1.222,0
"PASSERIFORMES"," Motacillidae","Motacilla alba","White Wagtail","LC","Rare/Accidental",23.9,"Human Modified","open",3,"Carnivore","Invertivore","Terrestrial",39488711.64,10,1,1,27.4,31.4,"crevice",NA,"bank_nest","human.structure_nest","crevice",0,0,0,0,0,0,0,"ground","ground",NA,10016,11802,5100,"White Wagtail","Motacilla alba",NA,NA,20,0,0,0,100,0,0,100,0,0,5000,0,"Riparian",4,"Invertebrate",3,0.921,0
"PASSERIFORMES"," Motacillidae","Anthus cervinus","Red-throated Pipit","LC","Rare/Accidental",20.9,"Grassland","open",3,"Carnivore","Invertivore","Terrestrial",3787889.02,4,1,1,22.9,27.5,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","understory",9959,11880,5110,"Red-throated Pipit","Anthus cervinus",NA,NA,0,0,0,0,90,0,10,80,20,0,2500,0,"Wetland",5,"Invertebrate",2,1,0
"PASSERIFORMES"," Motacillidae","Anthus japonicus","Siberian Pipit","","Rare/Accidental",20.7,"Grassland","open",3,"Carnivore","Invertivore","Terrestrial",12413847.38,NA,NA,NA,24.1,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,0,"Plains",6,"Invertebrate",2,0.921,0
"PASSERIFORMES"," Motacillidae","Anthus spragueii","Sprague's Pipit","VU","Vulnerable",25.5,"Grassland","open",3,"Carnivore","Invertivore","Terrestrial",1036783.61,4,1,1.5,20.8,26.4,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","understory",9969,11891,5130,"Sprague's Pipit","Anthus spragueii",NA,NA,0,0,0,0,80,0,20,70,30,0,2500,0,"Grassland",2,"Invertebrate",2,1.398,0
"PASSERIFORMES"," Fringillidae","Fringilla montifringilla","Brambling","LC","Rare/Accidental",23.2,"Forest","dense",3,"Herbivore","Omnivore","Generalist",13666715.85,NA,NA,NA,29,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground","understory",10021,12248,NA,"Brambling",NA,NA,NA,NA,NA,NA,NA,20,0,40,60,20,20,3050,2,"Woodland",5,"Herbivore",3,0.824,0
"PASSERIFORMES"," Fringillidae","Pinicola enucleator","Pine Grosbeak","LC","",56.4,"Forest","dense",2,"Herbivore","Omnivore","Insessorial",18396768.3,9,1,1,32.1,29.4,"cup","tree","live_tree_nest","any_tree_nest","built.structure",70,0,30,0,70,70,0,"canopy","canopy",NA,10129,12387,5150,"Pine Grosbeak","Pinicola enucleator",NA,NA,0,60,0,0,20,0,30,0,0,100,3100,1,"Forest",5,"Herbivore",4,0.699,0
"PASSERIFORMES"," Fringillidae","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","LC","",37.8,"Grassland","open",3,"Herbivore","Omnivore","Terrestrial",2279904.65,6,1,2,38.6,36.9,"cup",NA,"ground_nest","cliff_nest","built.structure",0,50,0,0,0,0,0,"ground","ground",NA,10149,12355,5170,"Gray-crowned Rosy-finch","Leucosticte tephrocotis","Leucosticte arctoa",NA,0,0,0,0,20,0,40,100,0,0,3000,0,"Grassland",5,"Seed",3,0.824,0
"PASSERIFORMES"," Fringillidae","Haemorhous mexicanus","House Finch","LC","",21.4,"Shrubland","semiopen",2,"Herbivore","Granivore","Insessorial",10299459.91,12,1,2,21.2,27.5,"cup","tree","any_tree_nest","live_tree_nest","built.structure",60,0,0,20,40,20,20,NA,"ground","understory",10152,12369,5200,NA,"Carpodacus mexicanus","Haemorhous mexicanus","Carpodacus mexicanus",0,40,0,0,10,0,30,33,33,33,3500,0,"Shrub",7,"Seed",2,0.854,0
"PASSERIFORMES"," Fringillidae","Haemorhous purpureus","Purple Finch","LC","",23.3,"Forest","semiopen",2,"Herbivore","Omnivore","Insessorial",4534365.72,14,1,1.6,22.8,28.1,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,80,20,NA,"ground","understory",10154,12367,5210,NA,"Carpodacus purpureus","Haemorhous purpureus","Carpodacus purpureus",0,40,0,0,10,20,20,33,33,33,1000,1,"Forest",6,"Herbivore",4,0.62,0
"PASSERIFORMES"," Fringillidae","Haemorhous cassinii","Cassin's Finch","LC","",26.5,"Forest","semiopen",1,"Herbivore","Granivore","Insessorial",1502229.58,7,1,2,25.6,28.8,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,90,10,"ground","ground","canopy",10153,12368,5220,NA,"Carpodacus cassinii","Haemorhous cassinii","Carpodacus cassinii",0,40,0,0,20,0,40,60,0,40,2000,1,"Forest",3,"Herbivore",4,0.921,0
"PASSERIFORMES"," Fringillidae","Chloris sinica","Oriental Greenfinch","LC","Rare/Accidental",18.6,"Shrubland","semiopen",1,"Herbivore","Granivore","Generalist",6303643.12,NA,NA,NA,25.2,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,1,"Forest",6,"Seed",2,0.921,0
"PASSERIFORMES"," Fringillidae","Acanthis flammea","Redpoll","LC","",13,"Forest","dense",2,"Herbivore","Granivore","Generalist",19794267.79,9,1,2,25,33.1,"cup","shrub","shrub_nest","ground_nest","built.structure",0,10,80,0,0,0,0,"ground","ground",NA,10206,12346,5230,"Common Redpoll","Carduelis flammea",NA,"Carduelis flammea",0,60,0,0,30,0,40,100,0,0,2100,4,"Plains",11,"Seed",3,0.481,0
"PASSERIFORMES"," Fringillidae","Loxia curvirostra","Red Crossbill","LC","",38.3,"Forest","dense",2,"Herbivore","Granivore","Insessorial",22671334.66,9,1,2,36,37.6,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,100,0,"canopy","canopy",NA,10209,12392,5250,"Red Crossbill","Loxia curvirostra",NA,NA,0,100,0,0,20,0,30,0,0,100,4500,1,"Forest",2,"Seed",2,1.398,0
"PASSERIFORMES"," Fringillidae","Loxia leucoptera","White-winged Crossbill","LC","",28.7,"Forest","dense",3,"Herbivore","Omnivore","Insessorial",16098090.24,9,1,2.5,31.7,35.7,"cup","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,100,0,"canopy","canopy","understory",10210,12397,5260,"White-winged Crossbill","Loxia leucoptera",NA,NA,0,70,0,0,20,0,30,0,40,60,2300,1,"Forest",1,"Seed",2,1.699,0
"PASSERIFORMES"," Fringillidae","Spinus pinus","Pine Siskin","LC","",12.7,"Forest","dense",1,"Herbivore","Granivore","Insessorial",7806130.28,9,1,1.2,25.6,35.2,"saucer","tree","live_tree_nest","any_tree_nest","built.structure",100,0,0,0,100,80,20,NA,"ground","canopy",10228,12318,5270,NA,"Carduelis pinus","Spinus pinus","Carduelis pinus",0,70,0,0,10,0,70,50,0,50,4000,1,"Forest",4,"Seed",3,0.921,0
"PASSERIFORMES"," Fringillidae","Spinus psaltria","Lesser Goldfinch","LC","Rare/Accidental",8.8,"Shrubland","semiopen",1,"Herbivore","Granivore","Insessorial",3951950.33,6,1,1.2,16.2,26,"cup","tree","live_tree_nest","any_tree_nest","built.structure",60,20,20,0,60,10,50,NA,"understory","canopy",10230,12333,5280,NA,"Carduelis psaltria","Spinus psaltria","Carduelis psaltria",0,100,0,0,10,0,30,20,40,40,3100,2,"Woodland",3,"Seed",3,1.046,0
"PASSERIFORMES"," Fringillidae","Spinus tristis","American Goldfinch","LC","",12.8,"Forest","dense",1,"Herbivore","Granivore","Insessorial",7802444.22,11,1,1.7,19.1,27.6,"cup","shrub","shrub_nest","live_tree_nest","built.structure",40,0,60,0,40,20,20,NA,"ground","understory",10229,12332,5300,NA,"Carduelis tristis","Spinus tristis","Carduelis tristis",0,70,0,0,10,10,60,33,33,33,1000,3,"Shrub",4,"Seed",1,1.398,0
"PASSERIFORMES"," Calcariidae","Calcarius lapponicus","Lapland Longspur","LC","",27.8,"Grassland","open",3,"Herbivore","Granivore","Terrestrial",8536158.76,6,1,1,29,30.7,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","canopy",10246,12505,5340,"Lapland Longspur","Calcarius lapponicus",NA,NA,0,0,0,0,50,0,50,70,10,20,1500,0,"Grassland",3,"Seed",2,1.222,0
"PASSERIFORMES"," Calcariidae","Calcarius ornatus","Chestnut-collared Longspur","VU","Rare/Accidental Vulnerable",20.3,"Grassland","open",3,"Omnivore","Granivore","Terrestrial",799140.65,5,1,2,21,26.7,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","understory",10247,12507,5310,"Chestnut-collared Longspur","Calcarius ornatus",NA,NA,0,0,0,0,40,0,60,90,10,0,1500,0,"Grassland",1,"Seed",2,1.699,0
"PASSERIFORMES"," Calcariidae","Calcarius pictus","Smith's Longspur","LC","",26.7,"Grassland","open",3,"Herbivore","Granivore","Terrestrial",711278.18,5,1,1,25.6,28.1,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","understory",10248,12506,5320,"Smith's Longspur","Calcarius pictus",NA,NA,0,0,0,0,50,0,50,80,20,0,1700,0,"Grassland",3,"Seed",2,1.222,0
"PASSERIFORMES"," Calcariidae","Rhynchophanes mccownii","Thick-billed Longspur","LC","Rare/Accidental",25.7,"Grassland","open",3,"Herbivore","Granivore","Terrestrial",686197.76,7,1,1.8,20.4,22.8,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","understory",10249,12504,5330,"McCown's Longspur","Calcarius mccownii",NA,"Calcarius mccownii",0,0,0,0,20,0,80,80,20,0,1500,0,"Grassland",2,"Seed",2,1.398,0
"PASSERIFORMES"," Calcariidae","Plectrophenax nivalis","Snow Bunting","LC","",42.2,"Grassland","open",3,"Herbivore","Granivore","Terrestrial",6819849.23,4,1,1.3,41.5,38.6,"crevice","ground","ground_nest","cliff_nest","crevice",0,60,0,0,0,0,0,"ground","ground","understory",10250,12508,5350,"Snow Bunting","Plectrophenax nivalis",NA,NA,0,0,0,0,30,0,0,90,10,0,2300,0,"Rocky",4,"Seed",2,1.097,0
"PASSERIFORMES"," Calcariidae","Plectrophenax hyperboreus","McKay's Bunting","LC","Rare/Accidental",54.5,"Grassland","open",3,"Omnivore","Granivore","Terrestrial",5375.35,4,1,2,40.4,36.6,"crevice","ground","ground_nest","cliff_nest","crevice",0,60,0,0,0,0,0,"ground","ground","understory",10251,12509,5360,"McKay's Bunting","Plectrophenax hyperboreus",NA,NA,0,0,0,0,30,0,0,90,10,0,400,0,"Grassland",2,"Seed",2,1.398,0
"PASSERIFORMES"," Emberizidae","Emberiza leucocephalos","Pine Bunting","LC","Rare/Accidental",28.5,"Forest","semiopen",3,"Omnivore","Omnivore","Terrestrial",9867084.71,NA,NA,NA,24.4,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground",NA,10271,12465,NA,"Pine Bunting",NA,NA,NA,NA,NA,NA,NA,30,0,50,100,0,0,2000,1,"Forest",4,"Omnivore",2,1.097,0
"PASSERIFORMES"," Emberizidae","Emberiza pallasi","Pallas's Bunting","LC","Rare/Accidental",14,"Shrubland","open",3,"Omnivore","Omnivore","Terrestrial",6843352.03,NA,NA,NA,15.8,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ground","ground","understory",10286,12499,NA,"Pallas's Bunting",NA,NA,NA,NA,NA,NA,NA,30,0,50,70,20,10,2000,0,"Grassland",5,"Omnivore",3,0.824,0
"PASSERIFORMES"," Emberizidae","Emberiza pusilla","Little Bunting","LC","Rare/Accidental",14.6,"Forest","semiopen",3,"Herbivore","Granivore","Generalist",10268381.21,NA,NA,NA,17.1,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"canopy","canopy","understory",10289,12484,NA,"Little Bunting",NA,NA,NA,NA,NA,NA,NA,30,0,70,0,20,80,1000,1,"Forest",5,"Seed",2,1,0
"PASSERIFORMES"," Emberizidae","Emberiza rustica","Rustic Bunting","VU","Rare/Accidental Vulnerable",20.5,"Forest","semiopen",3,"Herbivore","Granivore","Generalist",11090010.05,NA,NA,NA,19.8,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"canopy","canopy","understory",10288,12486,NA,"Rustic Bunting",NA,NA,NA,NA,NA,NA,NA,30,0,70,0,20,80,1000,1,"Forest",6,"Seed",2,0.921,0
"PASSERIFORMES"," Passerellidae","Ammodramus savannarum","Grasshopper Sparrow","LC","",17.6,"Grassland","open",2,"Omnivore","Invertivore","Generalist",5240933.14,7,1,2.5,12.3,21.1,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","understory",10321,12554,5410,"Grasshopper Sparrow","Ammodramus savannarum",NA,NA,0,0,0,0,60,0,40,80,20,0,1550,0,"Grassland",3,"Invertebrate",2,1.222,0
"PASSERIFORMES"," Passerellidae","Spizella passerina","Chipping Sparrow","LC","",12.2,"Forest","semiopen",3,"Omnivore","Omnivore","Generalist",13081064.54,9,1,1.25,16.3,24.2,"cup",NA,"live_tree_nest","any_tree_nest","built.structure",50,10,40,0,50,40,10,"ground","ground","understory",10297,12560,5430,"Chipping Sparrow","Spizella passerina",NA,NA,20,30,0,0,40,0,60,80,10,10,3800,2,"Woodland",5,"Seed",2,1,0
"PASSERIFORMES"," Passerellidae","Spizella pallida","Clay-colored Sparrow","LC","",11.2,"Shrubland","semiopen",3,"Omnivore","Granivore","Generalist",3219955.48,6,1,1.1,11.2,18.6,"cup",NA,"ground_nest","shrub_nest","built.structure",0,50,50,0,0,0,0,"ground","ground","understory",10298,12562,5440,"Clay-coloured Sparrow","Spizella pallida",NA,NA,0,0,0,0,20,0,60,80,10,10,2000,6,"Shrub",6,"Seed",2,0.921,0
"PASSERIFORMES"," Passerellidae","Spizella pusilla","Field Sparrow","LC","Rare/Accidental",12.5,"Grassland","semiopen",2,"Omnivore","Granivore","Generalist",3997616.97,8,1,2,10.8,16.7,"cup",NA,"ground_nest","shrub_nest","built.structure",0,50,50,0,0,0,0,"ground","ground",NA,10300,12565,5460,"Field Sparrow","Spizella pusilla",NA,NA,0,40,0,0,40,0,60,100,0,0,1000,0,"Grassland",4,"Seed",2,1.097,0
"PASSERIFORMES"," Passerellidae","Spizella breweri","Brewer's Sparrow","LC","",10.9,"Shrubland","semiopen",3,"Omnivore","Omnivore","Generalist",3238311.53,7,1,1.5,12.9,20.5,"cup","shrub","shrub_nest","any_tree_nest","built.structure",20,10,70,10,10,0,10,"ground","ground",NA,10301,12564,5470,"Brewer's Sparrow","Spizella breweri",NA,NA,0,0,0,0,50,0,50,100,0,0,2000,0,"Shrub",2,"Invertebrate",2,1.398,0
"PASSERIFORMES"," Passerellidae","Amphispiza bilineata","Black-throated Sparrow","LC","Rare/Accidental",13.5,"Shrubland","semiopen",2,"Omnivore","Omnivore","Generalist",2450691.64,6,1,2,11.3,17.7,"cup","shrub","shrub_nest","cactus_nest","built.structure",0,10,60,0,0,0,0,"ground","ground",NA,10303,12570,5480,"Black-throated Sparrow","Amphispiza bilineata",NA,NA,20,20,0,0,50,0,50,100,0,0,2134,0,"Plains",3,"Omnivore",2,1.222,0
"PASSERIFORMES"," Passerellidae","Chondestes grammacus","Lark Sparrow","LC","",29,"Shrubland","open",2,"Herbivore","Granivore","Generalist",5604939.24,7,1,1.2,24.7,28.8,"cup","ground","ground_nest","shrub_nest","built.structure",0,60,40,0,0,0,0,"ground","ground","understory",10305,12569,5500,"Lark Sparrow","Chondestes grammacus",NA,NA,0,0,0,0,30,0,70,80,10,10,2400,5,"Grassland",6,"Seed",2,0.921,0
"PASSERIFORMES"," Passerellidae","Calamospiza melanocorys","Lark Bunting","LC","Rare/Accidental",37.6,"Grassland","open",3,"Omnivore","Omnivore","Generalist",1660961.79,4,1,1,20.9,24.3,"cup","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,NA,"ground","canopy",10306,12510,5510,"Lark Bunting","Calamospiza melanocorys",NA,NA,20,0,0,0,30,0,60,50,10,30,2200,0,"Grassland",3,"Omnivore",4,0.921,0
